sample_id,design_id,filename,hour,minute,second,time_string,font,bg_color,text_color,has_design
2567,8,clock_screenshots/digital_clock_02567.png,8,33,49,08:33:49,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2568,8,clock_screenshots/digital_clock_02568.png,2,26,19,02:26:19,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2569,8,clock_screenshots/digital_clock_02569.png,7,33,1,07:33:01,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2570,8,clock_screenshots/digital_clock_02570.png,8,27,21,08:27:21,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2571,8,clock_screenshots/digital_clock_02571.png,1,28,17,01:28:17,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2572,8,clock_screenshots/digital_clock_02572.png,17,2,5,17:02:05,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2573,8,clock_screenshots/digital_clock_02573.png,21,41,32,21:41:32,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2574,8,clock_screenshots/digital_clock_02574.png,12,21,1,12:21:01,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2575,8,clock_screenshots/digital_clock_02575.png,17,7,52,17:07:52,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2576,8,clock_screenshots/digital_clock_02576.png,6,28,33,06:28:33,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2577,8,clock_screenshots/digital_clock_02577.png,10,3,53,10:03:53,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2578,8,clock_screenshots/digital_clock_02578.png,22,7,16,22:07:16,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2579,8,clock_screenshots/digital_clock_02579.png,0,36,29,00:36:29,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2580,8,clock_screenshots/digital_clock_02580.png,14,5,23,14:05:23,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2581,8,clock_screenshots/digital_clock_02581.png,15,33,32,15:33:32,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2582,8,clock_screenshots/digital_clock_02582.png,7,22,24,07:22:24,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2583,8,clock_screenshots/digital_clock_02583.png,15,3,55,15:03:55,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2584,8,clock_screenshots/digital_clock_02584.png,14,57,34,14:57:34,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2585,8,clock_screenshots/digital_clock_02585.png,14,32,59,14:32:59,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2586,8,clock_screenshots/digital_clock_02586.png,11,47,41,11:47:41,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2587,8,clock_screenshots/digital_clock_02587.png,18,12,21,18:12:21,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2588,8,clock_screenshots/digital_clock_02588.png,17,42,38,17:42:38,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2589,8,clock_screenshots/digital_clock_02589.png,16,18,17,16:18:17,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2590,8,clock_screenshots/digital_clock_02590.png,11,36,41,11:36:41,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2591,8,clock_screenshots/digital_clock_02591.png,11,11,53,11:11:53,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2592,8,clock_screenshots/digital_clock_02592.png,1,39,23,01:39:23,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2593,8,clock_screenshots/digital_clock_02593.png,5,38,13,05:38:13,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2594,8,clock_screenshots/digital_clock_02594.png,23,52,18,23:52:18,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2595,8,clock_screenshots/digital_clock_02595.png,13,11,25,13:11:25,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2596,8,clock_screenshots/digital_clock_02596.png,16,28,24,16:28:24,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2597,8,clock_screenshots/digital_clock_02597.png,0,9,57,00:09:57,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2598,8,clock_screenshots/digital_clock_02598.png,13,5,25,13:05:25,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2599,8,clock_screenshots/digital_clock_02599.png,10,36,5,10:36:05,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2600,8,clock_screenshots/digital_clock_02600.png,15,19,2,15:19:02,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2601,8,clock_screenshots/digital_clock_02601.png,10,23,36,10:23:36,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2602,8,clock_screenshots/digital_clock_02602.png,0,46,4,00:46:04,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2603,8,clock_screenshots/digital_clock_02603.png,17,47,42,17:47:42,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2604,8,clock_screenshots/digital_clock_02604.png,19,21,2,19:21:02,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2605,8,clock_screenshots/digital_clock_02605.png,1,12,27,01:12:27,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2606,8,clock_screenshots/digital_clock_02606.png,8,17,24,08:17:24,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2607,8,clock_screenshots/digital_clock_02607.png,17,20,37,17:20:37,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2608,8,clock_screenshots/digital_clock_02608.png,20,23,0,20:23:00,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2609,8,clock_screenshots/digital_clock_02609.png,17,3,23,17:03:23,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2610,8,clock_screenshots/digital_clock_02610.png,9,5,26,09:05:26,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2611,8,clock_screenshots/digital_clock_02611.png,1,44,30,01:44:30,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2612,8,clock_screenshots/digital_clock_02612.png,4,31,39,04:31:39,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2613,8,clock_screenshots/digital_clock_02613.png,0,37,15,00:37:15,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2614,8,clock_screenshots/digital_clock_02614.png,4,13,25,04:13:25,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2615,8,clock_screenshots/digital_clock_02615.png,5,48,31,05:48:31,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2616,8,clock_screenshots/digital_clock_02616.png,0,10,35,00:10:35,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2617,8,clock_screenshots/digital_clock_02617.png,6,48,52,06:48:52,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2618,8,clock_screenshots/digital_clock_02618.png,6,44,22,06:44:22,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2619,8,clock_screenshots/digital_clock_02619.png,12,2,40,12:02:40,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2620,8,clock_screenshots/digital_clock_02620.png,2,53,10,02:53:10,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2621,8,clock_screenshots/digital_clock_02621.png,16,11,40,16:11:40,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2622,8,clock_screenshots/digital_clock_02622.png,18,28,21,18:28:21,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2623,8,clock_screenshots/digital_clock_02623.png,7,23,39,07:23:39,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2624,8,clock_screenshots/digital_clock_02624.png,11,10,41,11:10:41,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2625,8,clock_screenshots/digital_clock_02625.png,22,54,58,22:54:58,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2626,8,clock_screenshots/digital_clock_02626.png,7,50,39,07:50:39,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2627,8,clock_screenshots/digital_clock_02627.png,22,31,55,22:31:55,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2628,8,clock_screenshots/digital_clock_02628.png,6,43,56,06:43:56,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2629,8,clock_screenshots/digital_clock_02629.png,4,52,23,04:52:23,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2630,8,clock_screenshots/digital_clock_02630.png,4,11,43,04:11:43,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2631,8,clock_screenshots/digital_clock_02631.png,16,40,42,16:40:42,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2632,8,clock_screenshots/digital_clock_02632.png,21,51,57,21:51:57,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2633,8,clock_screenshots/digital_clock_02633.png,19,48,7,19:48:07,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2634,8,clock_screenshots/digital_clock_02634.png,18,9,56,18:09:56,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2635,8,clock_screenshots/digital_clock_02635.png,12,20,11,12:20:11,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2636,8,clock_screenshots/digital_clock_02636.png,17,55,25,17:55:25,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2637,8,clock_screenshots/digital_clock_02637.png,18,49,26,18:49:26,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2638,8,clock_screenshots/digital_clock_02638.png,21,30,28,21:30:28,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2639,8,clock_screenshots/digital_clock_02639.png,5,41,2,05:41:02,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2640,8,clock_screenshots/digital_clock_02640.png,15,28,35,15:28:35,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2641,8,clock_screenshots/digital_clock_02641.png,10,56,35,10:56:35,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2642,8,clock_screenshots/digital_clock_02642.png,1,23,14,01:23:14,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2643,8,clock_screenshots/digital_clock_02643.png,20,23,41,20:23:41,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2644,8,clock_screenshots/digital_clock_02644.png,1,44,59,01:44:59,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2645,8,clock_screenshots/digital_clock_02645.png,15,9,13,15:09:13,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2646,8,clock_screenshots/digital_clock_02646.png,16,4,59,16:04:59,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2647,8,clock_screenshots/digital_clock_02647.png,16,44,41,16:44:41,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2648,8,clock_screenshots/digital_clock_02648.png,23,28,24,23:28:24,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2649,8,clock_screenshots/digital_clock_02649.png,1,59,32,01:59:32,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2650,8,clock_screenshots/digital_clock_02650.png,17,47,21,17:47:21,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2651,8,clock_screenshots/digital_clock_02651.png,5,16,38,05:16:38,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2652,8,clock_screenshots/digital_clock_02652.png,17,2,33,17:02:33,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2653,8,clock_screenshots/digital_clock_02653.png,11,42,12,11:42:12,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2654,8,clock_screenshots/digital_clock_02654.png,3,44,41,03:44:41,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2655,8,clock_screenshots/digital_clock_02655.png,12,6,9,12:06:09,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2656,8,clock_screenshots/digital_clock_02656.png,19,7,30,19:07:30,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2657,8,clock_screenshots/digital_clock_02657.png,13,27,51,13:27:51,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2658,8,clock_screenshots/digital_clock_02658.png,4,57,43,04:57:43,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2659,8,clock_screenshots/digital_clock_02659.png,1,12,9,01:12:09,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2660,8,clock_screenshots/digital_clock_02660.png,18,16,11,18:16:11,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2661,8,clock_screenshots/digital_clock_02661.png,15,2,27,15:02:27,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2662,8,clock_screenshots/digital_clock_02662.png,14,10,21,14:10:21,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2663,8,clock_screenshots/digital_clock_02663.png,22,27,31,22:27:31,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2664,8,clock_screenshots/digital_clock_02664.png,18,12,34,18:12:34,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2665,8,clock_screenshots/digital_clock_02665.png,23,7,35,23:07:35,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2666,8,clock_screenshots/digital_clock_02666.png,1,22,25,01:22:25,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2667,8,clock_screenshots/digital_clock_02667.png,22,23,30,22:23:30,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2668,8,clock_screenshots/digital_clock_02668.png,21,39,26,21:39:26,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2669,8,clock_screenshots/digital_clock_02669.png,16,56,51,16:56:51,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2670,8,clock_screenshots/digital_clock_02670.png,15,0,48,15:00:48,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2671,8,clock_screenshots/digital_clock_02671.png,3,32,31,03:32:31,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2672,8,clock_screenshots/digital_clock_02672.png,22,16,19,22:16:19,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2673,8,clock_screenshots/digital_clock_02673.png,0,43,37,00:43:37,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2674,8,clock_screenshots/digital_clock_02674.png,3,48,14,03:48:14,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2675,8,clock_screenshots/digital_clock_02675.png,18,38,46,18:38:46,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2676,8,clock_screenshots/digital_clock_02676.png,9,13,58,09:13:58,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2677,8,clock_screenshots/digital_clock_02677.png,4,50,50,04:50:50,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2678,8,clock_screenshots/digital_clock_02678.png,17,35,17,17:35:17,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2679,8,clock_screenshots/digital_clock_02679.png,6,52,40,06:52:40,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2680,8,clock_screenshots/digital_clock_02680.png,1,56,11,01:56:11,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2681,8,clock_screenshots/digital_clock_02681.png,23,3,43,23:03:43,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2682,8,clock_screenshots/digital_clock_02682.png,19,21,41,19:21:41,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2683,8,clock_screenshots/digital_clock_02683.png,13,33,52,13:33:52,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2684,8,clock_screenshots/digital_clock_02684.png,0,36,37,00:36:37,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2685,8,clock_screenshots/digital_clock_02685.png,19,38,21,19:38:21,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2686,8,clock_screenshots/digital_clock_02686.png,19,19,34,19:19:34,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2687,8,clock_screenshots/digital_clock_02687.png,9,46,47,09:46:47,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2688,8,clock_screenshots/digital_clock_02688.png,17,22,18,17:22:18,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2689,8,clock_screenshots/digital_clock_02689.png,19,29,34,19:29:34,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2690,8,clock_screenshots/digital_clock_02690.png,14,44,34,14:44:34,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2691,8,clock_screenshots/digital_clock_02691.png,17,24,41,17:24:41,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2692,8,clock_screenshots/digital_clock_02692.png,20,2,43,20:02:43,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2693,8,clock_screenshots/digital_clock_02693.png,0,18,52,00:18:52,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2694,8,clock_screenshots/digital_clock_02694.png,3,37,11,03:37:11,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2695,8,clock_screenshots/digital_clock_02695.png,9,30,19,09:30:19,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2696,8,clock_screenshots/digital_clock_02696.png,2,34,11,02:34:11,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2697,8,clock_screenshots/digital_clock_02697.png,16,36,0,16:36:00,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2698,8,clock_screenshots/digital_clock_02698.png,4,31,16,04:31:16,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2699,8,clock_screenshots/digital_clock_02699.png,21,11,26,21:11:26,digital-clock.ttf,"rgb(226, 159, 34)","rgb(5, 3, 0)",False
2700,9,clock_screenshots/digital_clock_02700.png,4,0,0,04:00:00,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2701,9,clock_screenshots/digital_clock_02701.png,6,48,55,06:48:55,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2702,9,clock_screenshots/digital_clock_02702.png,16,35,34,16:35:34,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2703,9,clock_screenshots/digital_clock_02703.png,0,19,56,00:19:56,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2704,9,clock_screenshots/digital_clock_02704.png,14,46,55,14:46:55,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2705,9,clock_screenshots/digital_clock_02705.png,19,40,4,19:40:04,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2706,9,clock_screenshots/digital_clock_02706.png,5,27,31,05:27:31,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2707,9,clock_screenshots/digital_clock_02707.png,11,29,3,11:29:03,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2708,9,clock_screenshots/digital_clock_02708.png,4,6,47,04:06:47,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2709,9,clock_screenshots/digital_clock_02709.png,22,44,22,22:44:22,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2710,9,clock_screenshots/digital_clock_02710.png,19,58,41,19:58:41,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2711,9,clock_screenshots/digital_clock_02711.png,23,17,42,23:17:42,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2712,9,clock_screenshots/digital_clock_02712.png,1,33,17,01:33:17,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2713,9,clock_screenshots/digital_clock_02713.png,9,23,9,09:23:09,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2714,9,clock_screenshots/digital_clock_02714.png,3,47,11,03:47:11,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2715,9,clock_screenshots/digital_clock_02715.png,7,45,28,07:45:28,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2716,9,clock_screenshots/digital_clock_02716.png,8,57,40,08:57:40,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2717,9,clock_screenshots/digital_clock_02717.png,0,31,1,00:31:01,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2718,9,clock_screenshots/digital_clock_02718.png,6,21,8,06:21:08,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2719,9,clock_screenshots/digital_clock_02719.png,3,21,24,03:21:24,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2720,9,clock_screenshots/digital_clock_02720.png,3,40,54,03:40:54,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2721,9,clock_screenshots/digital_clock_02721.png,8,53,47,08:53:47,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2722,9,clock_screenshots/digital_clock_02722.png,23,45,55,23:45:55,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2723,9,clock_screenshots/digital_clock_02723.png,4,52,58,04:52:58,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2724,9,clock_screenshots/digital_clock_02724.png,21,50,31,21:50:31,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2725,9,clock_screenshots/digital_clock_02725.png,7,35,22,07:35:22,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2726,9,clock_screenshots/digital_clock_02726.png,0,38,32,00:38:32,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2727,9,clock_screenshots/digital_clock_02727.png,11,40,59,11:40:59,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2728,9,clock_screenshots/digital_clock_02728.png,4,19,51,04:19:51,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2729,9,clock_screenshots/digital_clock_02729.png,21,49,23,21:49:23,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2730,9,clock_screenshots/digital_clock_02730.png,9,40,7,09:40:07,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2731,9,clock_screenshots/digital_clock_02731.png,10,3,10,10:03:10,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2732,9,clock_screenshots/digital_clock_02732.png,1,30,56,01:30:56,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2733,9,clock_screenshots/digital_clock_02733.png,21,49,21,21:49:21,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2734,9,clock_screenshots/digital_clock_02734.png,11,35,13,11:35:13,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2735,9,clock_screenshots/digital_clock_02735.png,1,55,10,01:55:10,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2736,9,clock_screenshots/digital_clock_02736.png,18,23,45,18:23:45,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2737,9,clock_screenshots/digital_clock_02737.png,18,45,41,18:45:41,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2738,9,clock_screenshots/digital_clock_02738.png,2,28,59,02:28:59,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2739,9,clock_screenshots/digital_clock_02739.png,8,25,35,08:25:35,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2740,9,clock_screenshots/digital_clock_02740.png,1,12,58,01:12:58,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2741,9,clock_screenshots/digital_clock_02741.png,0,57,27,00:57:27,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2742,9,clock_screenshots/digital_clock_02742.png,9,12,32,09:12:32,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2743,9,clock_screenshots/digital_clock_02743.png,18,51,54,18:51:54,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2744,9,clock_screenshots/digital_clock_02744.png,12,56,24,12:56:24,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2745,9,clock_screenshots/digital_clock_02745.png,19,53,41,19:53:41,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2746,9,clock_screenshots/digital_clock_02746.png,10,30,47,10:30:47,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2747,9,clock_screenshots/digital_clock_02747.png,6,31,59,06:31:59,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2748,9,clock_screenshots/digital_clock_02748.png,21,23,26,21:23:26,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2749,9,clock_screenshots/digital_clock_02749.png,1,32,28,01:32:28,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2750,9,clock_screenshots/digital_clock_02750.png,9,32,24,09:32:24,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
2751,9,clock_screenshots/digital_clock_02751.png,3,31,39,03:31:39,Clocky Stick.otf,"rgb(184, 138, 47)","rgb(255, 247, 231)",True
